INCIDENT_ID,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,Month,Year,Date
CR_15810,0,36,34,2,1,1,0,1,2,1,249,1.0,92,142,34,6,1993,24
CR_75020,0,4,4,6,5,4,2,1,2,1,0,1.0,103,103,34,7,2001,9
CR_17348,0,40,40,2,1,3,5,1,6,1,174,1.0,72,93,34,9,1993,17
CR_140894,0,45,45,10,3,4,2,0,5,1,174,0.0,72,29,0,10,2009,2
CR_148075,1,51,50,7,3,17,11,1,5,1,244,1.0,103,142,34,12,2010,9
CR_193529,1,11,11,7,3,18,13,1,2,1,0,1.0,98,29,34,8,2018,8
CR_189122,0,33,32,2,1,7,1,0,5,1,174,,92,93,50,11,2017,10
CR_131266,0,29,29,9,0,3,5,0,5,1,174,0.0,18,130,43,8,2008,10
CR_56070,0,45,45,10,3,1,0,2,2,2,300,2.0,103,142,34,8,1998,3
CR_148039,0,50,51,0,0,2,7,2,2,3,71,3.0,72,80,34,1,2010,19
CR_184131,0,49,49,6,5,8,3,1,6,1,249,1.0,103,0,34,5,2016,9
CR_196691,0,37,37,0,0,5,6,0,5,1,74,1.0,103,0,34,12,2018,20
CR_136318,0,4,4,6,5,4,2,2,6,1,0,1.0,54,29,34,7,2009,13
CR_18465,0,49,49,6,5,2,7,2,2,1,0,1.0,72,62,34,10,1993,17
CR_68850,0,25,25,9,0,6,4,0,5,1,249,1.0,72,29,34,3,2000,4
CR_131707,0,33,32,2,1,6,4,0,5,1,174,0.0,112,62,43,9,2008,24
CR_109554,0,33,32,2,1,8,3,0,5,1,174,0.0,72,93,43,10,2005,30
CR_54740,0,36,34,2,1,1,0,0,5,1,303,1.0,92,29,34,7,1998,8
CR_95214,1,36,34,2,1,15,10,0,5,1,174,0.0,103,29,43,5,2003,19
CR_109920,1,36,34,2,1,15,10,0,5,1,174,1.0,92,93,36,8,2005,28
CR_144602,0,24,24,0,0,6,4,1,6,1,249,1.0,103,29,34,10,2010,14
CR_61370,0,29,29,9,0,7,1,1,6,1,321,1.0,103,62,34,3,1999,13
CR_99377,0,16,15,0,0,6,4,1,6,1,316,1.0,12,29,34,8,2004,21
CR_189750,1,37,37,0,0,11,17,0,5,1,277,1.0,103,142,34,3,2017,21
CR_116481,0,33,32,2,1,8,3,1,6,1,249,1.0,72,29,34,7,2006,24
CR_54739,0,36,34,2,1,1,0,0,5,1,249,1.0,92,29,34,7,1998,8
CR_138369,0,25,25,9,0,7,1,1,6,1,316,1.0,98,29,34,5,2009,25
CR_74246,0,4,4,6,5,4,2,0,5,3,174,3.0,103,62,34,8,2001,10
CR_195544,0,33,32,2,1,7,1,0,5,1,249,1.0,110,93,34,9,2018,28
CR_37935,0,33,32,2,1,6,4,1,6,1,249,1.0,103,93,34,4,1996,8
CR_153080,0,37,37,0,0,4,2,2,3,1,249,1.0,72,142,34,1,2011,18
CR_173545,0,5,5,3,5,3,5,1,2,2,316,2.0,2,142,34,11,2015,18
CR_119769,0,4,4,6,5,5,6,0,5,1,174,1.0,72,119,34,1,2007,25
CR_103199,0,39,39,6,5,2,7,1,6,1,249,1.0,103,103,34,7,2004,30
CR_64038,0,47,48,7,3,5,6,1,6,1,0,1.0,84,29,34,8,1999,15
CR_75905,0,16,15,0,0,5,6,0,5,1,174,1.0,72,93,34,5,2001,1
CR_44371,0,21,23,4,1,2,7,2,6,1,249,1.0,103,29,34,6,1997,6
CR_160629,1,49,49,6,5,15,10,0,5,1,249,1.0,103,29,34,2,2012,28
CR_135903,0,4,4,6,5,5,6,0,5,2,179,1.0,103,93,34,7,2009,28
CR_9984,0,41,41,4,1,4,2,0,5,1,174,0.0,18,53,46,4,1992,3
CR_118581,0,44,44,1,3,5,6,1,6,2,0,2.0,103,119,34,12,2006,30
CR_61726,0,33,32,2,1,7,1,3,6,2,0,2.0,92,80,34,6,1999,10
CR_39224,0,36,34,2,1,5,6,1,6,1,249,1.0,92,130,34,8,1996,25
CR_105011,1,4,4,6,5,15,10,3,6,2,174,2.0,72,29,34,9,2005,18
CR_125341,0,37,37,0,0,3,5,1,2,1,249,1.0,72,142,34,3,2007,27
CR_32910,0,4,4,6,5,1,0,0,5,1,249,1.0,24,29,34,6,1996,27
CR_118638,0,45,45,10,3,3,5,0,5,1,174,1.0,72,29,34,12,2006,23
CR_72420,1,50,51,0,0,12,16,0,5,1,174,1.0,72,107,34,8,2000,26
CR_35189,1,16,15,0,0,15,10,0,5,1,249,1.0,112,119,34,11,1996,26
CR_95714,0,40,40,2,1,1,0,1,2,1,174,1.0,103,29,34,2,2003,11
CR_178816,0,4,4,6,5,1,0,1,6,1,316,1.0,72,62,34,2,2016,21
CR_111751,0,49,49,6,5,4,2,0,5,4,174,4.0,103,119,34,12,2005,21
CR_80896,0,45,45,10,3,4,2,1,6,1,316,1.0,72,29,34,5,2001,5
CR_70772,0,38,38,10,3,9,8,1,2,5,0,5.0,103,142,34,2,2000,11
CR_133716,1,42,42,7,3,15,10,0,5,1,329,1.0,98,62,34,3,2008,18
CR_158817,0,36,34,2,1,1,0,0,5,1,174,0.0,92,93,43,5,2012,22
CR_112093,0,3,2,3,5,1,0,1,6,1,249,1.0,72,130,34,2,2006,1
CR_19444,0,9,10,7,3,5,6,1,5,1,174,0.0,18,93,46,4,1994,13
CR_130069,0,21,23,4,1,2,7,0,5,1,249,1.0,72,29,34,4,2008,9
CR_51544,0,16,15,0,0,4,2,1,6,3,263,3.0,103,29,34,7,1998,5
CR_85541,1,22,22,7,3,15,10,1,6,1,316,1.0,92,29,34,4,2002,14
CR_127947,0,4,4,6,5,4,2,0,5,1,174,0.0,59,29,23,7,2008,8
CR_103486,0,43,43,9,0,9,8,1,6,1,316,0.0,12,142,34,12,2004,29
CR_90518,0,4,4,6,5,1,0,1,6,1,249,1.0,24,29,34,2,2003,15
CR_6825,0,22,22,7,3,2,7,2,2,2,316,2.0,72,142,34,5,1992,1
CR_57881,0,4,4,6,5,4,2,0,5,1,249,1.0,103,103,34,2,1999,13
CR_2134,0,33,32,2,1,8,3,0,5,1,249,1.0,103,130,34,3,1991,19
CR_95662,0,40,40,2,1,6,4,1,2,1,316,1.0,72,142,34,11,2003,27
CR_165060,0,36,34,2,1,1,0,2,3,1,127,0.0,103,80,43,3,2013,29
CR_48795,1,3,2,3,5,15,10,0,5,1,174,0.0,18,93,46,6,1998,16
CR_172318,0,49,49,6,5,2,7,1,2,1,316,1.0,67,142,34,12,2014,26
CR_48848,0,3,2,3,5,1,0,3,2,1,249,1.0,72,142,34,3,1998,20
CR_129880,0,21,23,4,1,6,4,1,1,1,249,1.0,24,130,34,1,2008,24
CR_186988,7,19,19,1,3,9,8,1,6,1,249,1.0,98,29,34,11,2017,1
CR_125913,0,43,43,9,0,4,2,1,2,1,249,1.0,87,142,34,6,2007,25
CR_28873,0,33,32,2,1,7,1,0,5,1,249,1.0,103,93,34,3,1995,16
CR_37987,0,33,32,2,1,5,6,4,6,2,0,2.0,72,130,34,1,1996,31
CR_17639,0,45,45,10,3,7,1,3,2,1,316,1.0,92,142,34,6,1993,14
CR_43458,0,14,17,9,0,5,6,1,6,1,174,1.0,103,29,34,11,1997,30
CR_58131,0,4,4,6,5,1,0,0,5,1,249,1.0,72,119,34,1,1999,14
CR_121091,0,4,4,6,5,5,6,1,6,1,249,1.0,42,29,34,4,2007,22
CR_191858,0,3,2,3,5,4,2,1,2,1,174,1.0,111,93,34,9,2018,4
CR_127398,0,4,4,6,5,8,3,2,3,1,316,1.0,98,62,34,8,2008,17
CR_69279,0,33,32,2,1,6,4,0,5,1,174,0.0,92,142,43,4,2000,27
CR_52282,1,22,22,7,3,15,10,0,5,2,303,2.0,103,29,34,5,1998,27
CR_26153,7,4,4,6,5,9,8,1,5,1,249,1.0,112,142,34,2,1995,21
CR_169373,1,24,24,0,0,15,10,1,6,1,249,1.0,111,29,34,9,2014,4
CR_124375,0,33,32,2,1,8,3,0,5,1,174,0.0,112,93,43,10,2007,25
CR_95634,0,39,39,6,5,2,7,2,3,1,303,1.0,72,62,34,5,2003,11
CR_68955,0,25,25,9,0,5,6,1,6,1,316,1.0,24,29,34,7,2000,14
CR_129565,0,17,16,0,0,5,6,2,6,2,316,2.0,98,14,34,1,2008,17
CR_34377,0,4,4,6,5,4,2,0,5,1,174,1.0,103,29,34,9,1996,1
CR_176369,0,36,34,2,1,1,0,1,6,1,316,1.0,92,87,34,12,2015,7
CR_74537,0,4,4,6,5,1,0,0,5,1,174,0.0,54,29,23,3,2001,18
CR_31464,0,45,45,10,3,3,5,4,6,1,174,0.0,103,29,43,7,1995,23
CR_165591,0,37,37,0,0,2,7,1,6,2,249,2.0,103,29,34,3,2013,1
CR_143592,0,16,15,0,0,4,2,1,6,1,316,1.0,84,130,34,1,2010,27
CR_192597,0,4,4,6,5,4,2,2,2,1,316,1.0,111,115,34,5,2018,31
CR_61980,0,33,32,2,1,6,4,0,5,1,174,0.0,92,93,50,3,1999,26
CR_130910,0,24,24,0,0,5,6,3,5,1,174,1.0,103,142,34,8,2008,29
CR_18146,0,49,49,6,5,7,1,0,5,2,249,2.0,112,107,34,2,1993,17
CR_154260,0,50,51,0,0,4,2,0,5,1,174,0.0,92,119,23,7,2011,13
CR_115572,0,24,24,0,0,9,8,1,6,1,316,1.0,92,62,34,8,2006,9
CR_196391,0,36,34,2,1,1,0,1,2,1,0,1.0,103,140,34,8,2018,30
CR_189461,0,36,34,2,1,1,0,1,5,1,174,,103,93,43,12,2017,19
CR_20019,0,17,16,0,0,7,1,1,6,1,316,1.0,112,130,34,8,1994,27
CR_65774,0,4,4,6,5,4,2,0,5,1,174,1.0,103,29,34,8,2000,29
CR_160090,0,45,45,10,3,6,4,1,5,1,174,1.0,98,29,34,8,2012,4
CR_72570,0,3,2,3,5,4,2,0,5,1,249,1.0,103,130,34,9,2001,30
CR_80198,0,38,38,10,3,5,6,2,2,1,249,1.0,72,142,34,10,2001,6
CR_169017,0,21,23,4,1,2,7,2,2,1,316,1.0,72,80,34,6,2014,3
CR_140457,0,39,39,6,5,7,1,2,6,1,174,0.0,18,133,46,2,2009,16
CR_129830,0,20,20,10,3,8,3,1,2,1,74,1.0,103,29,34,7,2008,27
CR_53737,0,33,32,2,1,6,4,0,5,1,174,0.0,98,29,43,8,1998,28
CR_98502,0,4,4,6,5,6,4,0,5,1,174,1.0,98,62,34,7,2004,30
CR_54864,0,36,34,2,1,4,2,1,6,1,249,1.0,92,29,34,7,1998,30
CR_49742,0,4,4,6,5,1,0,1,6,1,249,1.0,72,62,34,8,1998,21
CR_192816,0,4,4,6,5,1,0,1,2,1,316,1.0,34,79,34,7,2018,24
CR_136009,1,4,4,6,5,15,10,2,3,2,263,1.0,112,29,34,5,2009,29
CR_126405,0,46,46,3,5,5,6,0,5,1,174,0.0,116,119,0,2,2007,27
CR_24813,0,4,4,6,5,4,2,0,5,2,249,2.0,72,142,34,5,1995,15
CR_105793,0,4,4,6,5,5,6,1,5,1,0,1.0,72,29,34,9,2005,4
CR_88417,0,42,42,7,3,6,4,1,2,1,313,0.0,42,24,0,11,2002,24
CR_32459,0,4,4,6,5,5,6,1,5,1,249,1.0,72,29,34,8,1996,18
CR_24388,1,3,2,3,5,15,10,0,6,1,249,1.0,24,142,34,8,1995,25
CR_2042,0,33,32,2,1,6,4,1,6,1,316,1.0,59,80,34,6,1991,8
CR_41929,0,4,4,6,5,6,4,1,6,2,71,2.0,72,80,34,7,1997,4
CR_135474,0,4,4,6,5,8,3,1,6,1,316,1.0,72,25,34,3,2009,18
CR_155354,0,4,4,6,5,6,4,1,6,4,316,4.0,115,87,34,7,2012,17
CR_163545,0,24,24,0,0,7,1,0,5,1,174,1.0,103,142,34,5,2013,1
CR_95865,0,42,42,7,3,7,1,6,2,2,249,0.0,92,142,34,10,2003,16
CR_181733,0,30,35,7,3,3,5,1,6,1,249,1.0,72,29,34,8,2016,24
CR_56110,7,46,46,3,5,9,8,1,2,1,249,1.0,48,142,34,9,1998,20
CR_35938,0,21,23,4,1,2,7,2,6,2,249,2.0,92,80,34,3,1996,19
CR_174030,0,16,15,0,0,1,0,0,5,1,174,1.0,103,29,34,6,2015,4
CR_67827,7,21,23,4,1,9,8,0,5,1,174,0.0,103,29,23,10,2000,27
CR_68408,0,23,21,4,1,8,3,0,5,1,174,1.0,67,103,34,10,2000,12
CR_56927,0,4,4,6,5,3,5,4,6,2,249,2.0,72,62,34,5,1999,24
CR_9075,1,36,34,2,1,15,10,0,5,1,249,1.0,92,93,34,4,1992,11
CR_192302,0,4,4,6,5,1,0,1,5,1,174,,110,124,0,12,2018,6
CR_180162,0,18,18,9,0,7,1,1,6,1,328,1.0,10,142,34,12,2016,25
CR_181623,7,30,35,7,3,9,8,0,5,1,249,1.0,110,93,34,10,2016,17
CR_19405,0,9,10,7,3,5,6,1,6,1,316,1.0,72,142,34,6,1994,22
CR_133707,1,42,42,7,3,16,12,3,6,1,127,1.0,103,29,34,10,2008,20
CR_181407,0,25,25,9,0,6,4,1,5,1,174,1.0,98,93,34,11,2016,12
CR_95194,1,36,34,2,1,15,10,0,5,1,249,1.0,92,80,34,8,2003,31
CR_124456,0,33,32,2,1,5,6,0,5,1,174,0.0,18,93,46,12,2007,17
CR_137613,0,21,23,4,1,5,6,0,5,1,174,0.0,112,29,0,3,2009,27
CR_66699,0,5,5,3,5,2,7,0,5,1,174,1.0,92,93,34,6,2000,4
CR_187741,0,24,24,0,0,8,3,2,6,2,249,2.0,72,29,34,7,2017,31
CR_114737,0,21,23,4,1,5,6,1,5,1,316,1.0,12,29,34,7,2006,22
CR_53457,0,33,32,2,1,8,3,0,5,1,174,0.0,112,93,43,10,1998,5
CR_158826,0,36,34,2,1,1,0,0,5,1,174,0.0,103,93,43,4,2012,1
CR_9453,0,38,38,10,3,7,1,1,2,1,0,1.0,112,142,34,5,1992,20
CR_78366,0,33,32,2,1,7,1,0,5,1,174,0.0,112,29,43,12,2001,10
CR_179554,0,6,6,4,1,5,6,0,5,1,174,0.0,112,133,0,8,2016,26
CR_160402,7,47,48,7,3,9,8,0,5,1,174,1.0,110,29,34,12,2012,20
CR_168939,0,21,23,4,1,5,6,0,5,1,0,1.0,72,57,34,4,2014,17
CR_124441,0,33,32,2,1,5,6,0,5,1,174,0.0,103,14,43,8,2007,8
CR_62705,7,37,37,0,0,9,8,0,5,1,249,1.0,112,93,34,5,1999,8
CR_101163,0,25,25,9,0,6,4,2,6,2,249,2.0,84,142,34,8,2004,3
CR_184917,1,4,4,6,5,15,10,0,5,1,174,,18,53,46,6,2017,9
CR_4029,0,40,40,2,1,3,5,1,2,1,316,1.0,92,142,34,2,1991,17
CR_105421,0,4,4,6,5,1,0,1,5,1,249,1.0,112,29,34,6,2005,2
CR_26048,0,4,4,6,5,2,7,1,6,1,316,1.0,72,29,34,5,1995,26
CR_4137,0,45,45,10,3,1,0,0,5,1,249,1.0,103,93,34,6,1991,30
CR_16476,0,37,37,0,0,5,6,1,6,1,316,1.0,72,6,34,8,1993,4
CR_167015,0,3,2,3,5,1,0,1,6,2,249,1.0,103,29,34,7,2014,10
CR_171156,0,37,37,0,0,2,7,3,2,1,174,1.0,103,130,34,7,2014,9
CR_135534,0,4,4,6,5,7,1,1,6,1,0,1.0,72,62,34,10,2009,4
CR_10255,0,45,45,10,3,3,5,2,6,1,174,0.0,103,29,43,7,1992,12
CR_185011,0,4,4,6,5,1,0,10,2,1,303,1.0,92,80,34,2,2017,4
CR_168798,0,21,23,4,1,8,3,1,6,1,127,1.0,103,111,34,7,2014,26
CR_1650,0,33,32,2,1,7,1,1,6,1,249,1.0,98,93,34,6,1991,2
CR_69636,0,33,32,2,1,7,1,1,6,1,249,1.0,103,29,34,10,2000,2
CR_61385,1,30,35,7,3,16,12,2,6,3,249,3.0,103,80,34,7,1999,30
CR_62623,1,36,34,2,1,15,10,0,5,1,249,1.0,92,29,34,7,1999,30
CR_101886,0,33,32,2,1,6,4,0,5,1,174,0.0,92,93,43,10,2004,30
CR_176875,0,37,37,0,0,2,7,0,5,1,127,1.0,103,0,34,5,2015,9
CR_133020,0,37,37,0,0,8,3,0,5,1,174,1.0,103,29,34,10,2008,30
CR_1989,0,33,32,2,1,5,6,0,5,1,316,1.0,92,29,34,10,1991,14
CR_145411,0,33,32,2,1,6,4,0,5,1,174,0.0,112,93,43,6,2010,16
CR_150574,7,21,23,4,1,9,8,0,5,2,174,2.0,112,93,34,2,2011,20
CR_136626,0,6,6,4,1,5,6,0,5,1,249,1.0,72,142,34,9,2009,11
CR_163221,0,21,23,4,1,2,7,1,2,1,249,1.0,103,62,34,6,2013,23
CR_172351,0,50,51,0,0,5,6,1,2,1,330,0.0,84,142,48,2,2014,21
CR_45763,0,33,32,2,1,6,4,0,5,1,174,0.0,103,93,43,3,1997,15
CR_23745,0,45,45,10,3,8,3,1,2,1,316,1.0,59,142,34,2,1994,4
CR_6679,1,22,22,7,3,15,10,1,2,1,316,1.0,72,130,34,7,1992,22
CR_30749,0,37,37,0,0,2,7,0,5,1,174,0.0,103,62,43,2,1995,4
CR_83068,0,4,4,6,5,1,0,4,6,2,316,2.0,72,29,34,4,2002,8
CR_154416,7,3,2,3,5,9,8,0,5,2,249,2.0,103,62,34,9,2012,8
CR_106457,0,6,6,4,1,7,1,1,6,2,179,1.0,103,14,34,2,2005,21
CR_75695,7,9,10,7,3,9,8,1,5,1,249,1.0,112,130,34,9,2001,14
CR_102835,0,37,37,0,0,7,1,0,5,1,249,0.0,103,29,34,6,2004,17
CR_18547,0,3,2,3,5,4,2,2,6,1,0,1.0,98,62,34,3,1994,12
CR_113077,1,4,4,6,5,15,10,1,6,1,316,1.0,24,130,34,10,2006,6
CR_120396,0,4,4,6,5,4,2,3,2,1,0,1.0,67,130,34,2,2007,24
CR_109342,0,33,32,2,1,4,2,0,5,1,174,0.0,92,93,50,4,2005,13
CR_71127,0,41,41,4,1,4,2,2,2,1,316,1.0,34,80,34,7,2000,12
CR_111922,1,52,52,3,5,13,18,1,6,1,174,1.0,103,103,34,5,2005,7
CR_81618,0,47,48,7,3,4,2,1,2,1,316,0.0,72,142,34,6,2001,25
CR_110473,0,37,37,0,0,2,7,0,5,1,174,0.0,98,29,34,1,2005,6
CR_94873,0,36,34,2,1,1,0,3,3,1,316,1.0,92,130,34,11,2003,9
CR_99306,0,15,14,3,5,8,3,2,6,2,249,0.0,113,80,34,1,2004,21
CR_7041,0,26,27,9,0,3,5,0,5,1,102,1.0,103,14,34,3,1992,30
CR_49114,0,4,4,6,5,5,6,0,5,1,174,1.0,103,14,34,9,1998,10
CR_142753,0,4,4,6,5,2,7,0,5,2,174,2.0,103,29,34,6,2010,27
CR_32124,7,50,51,0,0,9,8,1,6,1,249,1.0,112,93,34,12,1995,6
CR_41724,0,4,4,6,5,1,0,1,6,1,316,1.0,2,29,34,12,1997,27
CR_15714,0,36,34,2,1,1,0,0,5,1,174,0.0,103,93,43,1,1993,10
CR_5502,0,11,11,7,3,3,5,0,5,1,174,1.0,72,142,34,5,1992,1
CR_49563,0,4,4,6,5,1,0,0,5,1,316,1.0,72,93,34,8,1998,9
CR_188027,0,24,24,0,0,4,2,0,5,1,174,0.0,97,87,23,12,2017,7
CR_139374,0,35,30,3,5,4,2,1,6,2,316,2.0,12,62,34,8,2009,11
CR_187653,0,22,22,7,3,6,4,0,5,1,249,1.0,103,87,34,5,2017,20
CR_123944,0,33,32,2,1,5,6,0,5,1,174,0.0,112,29,43,8,2007,31
CR_49530,0,4,4,6,5,1,0,0,5,1,249,1.0,103,93,34,7,1998,27
CR_141953,0,4,4,6,5,6,4,1,6,1,316,1.0,42,29,34,12,2010,22
CR_21298,0,33,32,2,1,6,4,0,5,1,174,0.0,84,29,0,6,1994,29
CR_115847,0,25,25,9,0,5,6,1,6,1,0,1.0,24,119,34,1,2006,14
CR_81062,0,45,45,10,3,6,4,1,2,1,174,0.0,98,142,34,7,2001,13
CR_31823,5,48,47,4,1,18,13,1,6,1,303,1.0,92,29,34,9,1995,13
CR_13958,0,22,22,7,3,2,7,1,6,1,249,1.0,92,93,34,1,1993,1
CR_62882,0,37,37,0,0,2,7,1,2,1,249,1.0,72,62,34,7,1999,7
CR_106420,0,6,6,4,1,6,4,1,2,1,249,1.0,109,142,34,12,2005,18
CR_170245,0,33,32,2,1,6,4,0,5,1,174,0.0,72,93,43,9,2014,27
CR_56678,0,3,2,3,5,1,0,1,6,1,316,1.0,103,29,34,5,1999,25
CR_157464,0,24,24,0,0,2,7,2,6,1,249,1.0,72,142,34,9,2012,5
CR_181374,0,25,25,9,0,3,5,1,6,1,0,1.0,72,29,34,1,2016,11
CR_87736,1,36,34,2,1,15,10,0,5,1,174,0.0,92,133,43,3,2002,22
CR_105995,0,4,4,6,5,2,7,1,6,1,249,1.0,103,14,34,2,2005,11
CR_111604,0,47,48,7,3,3,5,3,2,2,0,2.0,72,29,34,6,2005,26
CR_139543,0,36,34,2,1,1,0,0,5,1,0,1.0,92,62,34,1,2009,1
CR_173208,0,4,4,6,5,4,2,0,5,1,174,1.0,103,93,34,4,2015,9
CR_166772,0,50,51,0,0,8,3,1,6,1,74,0.0,59,142,23,9,2013,1
CR_198332,1,49,49,6,5,16,12,1,2,1,299,1.0,103,142,34,10,2018,19
CR_96121,1,45,45,10,3,15,10,1,6,1,174,1.0,31,29,34,6,2003,24
CR_81273,0,45,45,10,3,1,0,2,6,1,316,1.0,72,130,34,12,2001,7
CR_35893,0,21,23,4,1,2,7,1,2,1,249,1.0,72,62,34,9,1996,3
CR_55883,1,45,45,10,3,17,11,0,6,1,174,0.0,72,29,43,6,1998,2
CR_136302,0,4,4,6,5,8,3,1,6,1,316,1.0,12,29,34,4,2009,6
CR_52462,1,22,22,7,3,15,10,0,5,1,102,0.0,18,138,46,7,1998,31
CR_138640,1,30,35,7,3,15,10,1,6,2,316,2.0,103,80,34,10,2009,31
CR_83639,0,4,4,6,5,2,7,1,6,3,316,3.0,72,107,34,4,2002,6
CR_186264,0,9,10,7,3,4,2,0,5,1,174,,18,93,46,2,2017,6
CR_74726,0,4,4,6,5,2,7,0,5,1,249,1.0,112,119,34,5,2001,23
CR_151878,0,33,32,2,1,7,1,0,5,1,249,1.0,112,62,34,4,2011,7
CR_27102,7,17,16,0,0,9,8,1,6,1,102,1.0,103,29,34,6,1995,8
CR_182513,0,36,34,2,1,1,0,1,0,1,303,0.0,92,14,43,10,2016,16
CR_6119,0,21,23,4,1,7,1,0,5,2,179,1.0,103,93,36,10,1992,28
CR_53853,0,33,32,2,1,5,6,0,5,1,249,1.0,103,53,34,2,1998,4
CR_44280,0,21,23,4,1,2,7,2,6,1,249,1.0,72,29,34,4,1997,7
CR_73886,0,4,4,6,5,4,2,1,6,1,316,1.0,72,29,34,4,2001,10
CR_28889,0,33,32,2,1,7,1,0,5,1,249,1.0,116,142,34,12,1995,3
CR_99352,1,16,15,0,0,15,10,1,6,2,179,1.0,18,87,9,2,2004,16
CR_74801,0,4,4,6,5,5,6,1,6,1,174,1.0,103,130,34,8,2001,1
CR_152230,0,33,32,2,1,5,6,0,5,1,174,0.0,103,53,43,8,2011,4
CR_43398,0,11,11,7,3,3,5,2,2,1,316,1.0,72,142,34,5,1997,2
CR_88529,0,44,44,1,3,7,1,1,6,1,316,0.0,98,62,34,4,2002,29
CR_9980,0,41,41,4,1,5,6,3,6,2,316,2.0,72,29,34,5,1992,15
CR_42160,0,4,4,6,5,4,2,1,6,1,316,1.0,103,29,34,12,1997,5
CR_130746,0,24,24,0,0,5,6,2,6,1,0,1.0,98,29,34,7,2008,12
CR_47954,1,42,42,7,3,15,10,0,5,1,174,0.0,92,29,23,9,1997,30
CR_79738,1,36,34,2,1,15,10,0,5,1,249,1.0,103,130,34,10,2001,9
CR_39005,0,36,34,2,1,1,0,0,5,1,249,1.0,92,142,34,7,1996,15
CR_42979,0,5,5,3,5,6,4,0,5,1,316,1.0,72,29,34,9,1997,28
CR_46811,0,36,34,2,1,1,0,1,2,2,174,1.0,103,93,36,10,1997,24
CR_137212,0,18,18,9,0,7,1,1,2,1,249,1.0,48,142,34,7,2009,3
CR_174820,0,21,23,4,1,8,3,0,5,1,174,0.0,109,29,0,12,2015,28
CR_128294,1,4,4,6,5,15,10,1,6,1,0,1.0,87,29,34,10,2008,26
CR_4870,7,5,5,3,5,9,8,0,5,1,174,1.0,112,29,34,3,1992,10
CR_39697,0,39,39,6,5,3,5,1,6,1,316,1.0,72,29,34,3,1996,12
CR_83784,0,4,4,6,5,2,7,1,6,1,249,1.0,103,29,34,11,2002,6
CR_183677,0,45,45,10,3,2,7,2,6,1,316,1.0,72,87,34,3,2016,6
CR_14772,0,33,32,2,1,5,6,0,5,1,174,0.0,103,93,43,12,1993,23
CR_8917,0,36,34,2,1,1,0,0,5,1,249,1.0,92,93,34,3,1992,14
CR_170192,0,33,32,2,1,5,6,1,6,1,249,1.0,103,93,34,6,2014,27
CR_74732,0,4,4,6,5,2,7,2,3,1,303,1.0,72,29,34,6,2001,26
CR_117504,0,36,34,2,1,1,0,0,5,1,174,0.0,18,93,46,2,2006,26
CR_164024,0,29,29,9,0,3,5,1,6,1,174,1.0,72,14,34,2,2013,12
CR_45450,0,25,25,9,0,3,5,0,2,1,174,0.0,112,29,48,9,1997,21
CR_141554,0,0,1,6,5,3,5,1,2,1,316,1.0,87,62,34,7,2010,14
CR_65840,0,4,4,6,5,3,5,0,5,1,249,1.0,24,29,34,3,2000,8
CR_39146,1,36,34,2,1,15,10,1,6,1,249,1.0,92,93,34,8,1996,6
CR_117789,1,37,37,0,0,16,12,2,6,1,74,1.0,103,29,34,7,2006,13
CR_160209,0,45,45,10,3,1,0,1,6,1,0,1.0,98,29,34,1,2012,7
CR_177604,0,45,45,10,3,2,7,1,6,2,316,2.0,98,62,34,2,2015,15
CR_143523,0,15,14,3,5,6,4,1,5,1,249,1.0,103,29,34,7,2010,3
CR_158716,0,36,34,2,1,1,0,1,1,1,102,1.0,103,130,36,1,2012,1
CR_39534,0,38,38,10,3,3,5,6,6,2,0,2.0,72,29,34,5,1996,1
CR_75610,1,9,10,7,3,15,10,2,6,1,0,1.0,98,29,34,4,2001,8
CR_19071,0,4,4,6,5,2,7,2,2,1,316,1.0,72,14,34,5,1994,2
CR_158246,0,33,32,2,1,4,2,0,5,1,290,0.0,103,133,43,11,2012,20
CR_120785,0,4,4,6,5,1,0,1,6,1,174,1.0,72,29,34,5,2007,5
CR_171313,0,39,39,6,5,4,2,1,6,1,316,1.0,103,62,34,9,2014,2
CR_155125,0,4,4,6,5,8,3,0,5,1,174,0.0,97,103,23,11,2012,21
CR_39497,0,38,38,10,3,7,1,1,6,3,58,3.0,34,29,34,7,1996,11
CR_131047,0,25,25,9,0,3,5,1,5,1,316,1.0,103,29,34,8,2008,18
CR_178909,0,4,4,6,5,1,0,0,5,1,174,1.0,1,93,34,10,2016,8
CR_192259,0,4,4,6,5,1,0,1,5,1,174,1.0,103,80,34,7,2018,23
CR_68367,7,22,22,7,3,9,8,1,2,1,316,1.0,87,142,34,10,2000,1
CR_134195,0,45,45,10,3,2,7,1,6,1,316,1.0,72,29,34,11,2008,11
CR_76503,0,21,23,4,1,7,1,1,6,2,6,0.0,34,6,34,9,2001,12
CR_5251,0,9,10,7,3,5,6,3,6,1,303,1.0,72,62,34,3,1992,21
CR_79305,0,36,34,2,1,1,0,0,5,1,249,1.0,92,93,34,4,2001,7
CR_48091,0,45,45,10,3,4,2,3,6,2,263,2.0,72,29,34,3,1997,6
CR_56412,0,49,49,6,5,8,3,1,2,1,0,1.0,92,142,34,9,1998,28
CR_73215,0,4,4,6,5,6,4,1,6,1,316,1.0,72,29,34,6,2001,1
